tweet_id,tweet_posted_on,tweets,cleaned_tweets,user_location,user_location_cleaned,polarity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,km
1416181380279635970,2021-07-16 23:42:07+00:00,"Opportunity to join a fantastic team at a hi-tech fast-paced company which is transforming an entire indus...

Check out this Remote Principal Engineer role working with Golang, Python &amp; Ruby

#remotework #remotejobs #golang #python #ruby

https://t.co/6VHUX9ZhZp",opportunity join fantastic team tech fast paced company transforming entire indus check remote principal engineer role working golang python ruby,London | New York,US,Positive,0.048542458564043045,0.01187116652727127,0.14630919694900513,0.0040079522877931595,0.10772466659545898,-0.3373042345046997,0.07941189408302307,0.33781135082244873,-0.1358746737241745,-0.2848886251449585,0.012495804578065872,-0.426449716091156,-0.03167567029595375,0.20164260268211365,0.08402147144079208,-0.04548049345612526,0.09389223158359528,-0.20316699147224426,-0.03532726690173149,-0.3849457800388336,0.08474643528461456,0.02710244618356228,0.07901711016893387,-0.12967240810394287,-0.044514819979667664,0.1085038036108017,-0.13532257080078125,-0.02162504754960537,-0.18269039690494537,0.014985477551817894,0.11614517867565155,-0.030048882588744164,0.1778770089149475,-0.09966938197612762,-0.07870996743440628,0.2187751978635788,0.09156349301338196,-0.09223096072673798,0.04159621521830559,-0.20366862416267395,0.020522767677903175,-0.18193283677101135,-0.11671780049800873,0.07444392144680023,0.034318894147872925,-0.036124952137470245,-0.21541433036327362,-0.003739497158676386,0.02700122259557247,0.18779535591602325,0.0646459236741066,-0.15664400160312653,0.11045213043689728,-0.07212851941585541,0.04879433661699295,0.17751486599445343,0.06756138801574707,0.017195843160152435,-0.06476026028394699,0.12362794578075409,-0.049616895616054535,-0.06299338489770889,0.10799939930438995,0.0851016491651535,-0.1520937979221344,0.199094757437706,0.12150665372610092,0.17535389959812164,-0.15450815856456757,0.19852593541145325,-0.02752816118299961,0.16755898296833038,0.09189945459365845,-0.03550528362393379,0.24962282180786133,0.08381185680627823,-0.00890400167554617,0.002287094946950674,-0.00777097325772047,-0.027849670499563217,-0.11181268841028214,0.1701989471912384,-0.1517408788204193,0.259904682636261,-0.20402126014232635,0.042600616812705994,0.17657813429832458,0.010965084657073021,0.3026696443557739,0.10937390476465225,0.2724364101886749,0.22275903820991516,0.058565884828567505,0.04805578663945198,0.19688723981380463,-0.0001198913887492381,0.06786804646253586,-0.06287145614624023,-0.03885233402252197,-0.06284870207309723,0
1416176324113219588,2021-07-16 23:22:01+00:00,"👋 Nira is hiring remotely for a Integrations Engineer 🧰 Python | API | Data Analysis | OAuth | 100% Remote.
    
    #RemoteJob #RemoteWork  #BackendDeveloper 
    Apply now! 👇
    https://t.co/kpz1uqKBNt🧰-python-api-data-analysis-o-auth-100-remote-760902",nira hiring remotely integration engineer python data analysis oauth remote apply,Worldwide,None,Neutral,0.03471528738737106,0.0028163567185401917,0.19110195338726044,0.011187799274921417,0.09575480967760086,-0.3450000286102295,0.03019489161670208,0.3078741729259491,-0.14030317962169647,-0.29931432008743286,0.0057731252163648605,-0.44052818417549133,-0.023124804720282555,0.19839876890182495,0.09260624647140503,-0.043127309530973434,0.11826607584953308,-0.20179110765457153,-0.02856304682791233,-0.36555159091949463,0.05678309127688408,0.03254054859280586,0.06461832672357559,-0.1353221982717514,-0.04927442595362663,0.13260038197040558,-0.1542104184627533,-0.009494691155850887,-0.17584650218486786,0.026386329904198647,0.0959266796708107,-0.029451675713062286,0.16494260728359222,-0.09224972873926163,-0.06301604956388474,0.20981471240520477,0.0897839367389679,-0.08253470808267593,0.060485437512397766,-0.18260453641414642,0.01654551923274994,-0.20021413266658783,-0.13229058682918549,0.10088298469781876,0.01926676742732525,-0.05863049253821373,-0.24312305450439453,0.017580363899469376,0.007858705706894398,0.19274236261844635,0.05141386762261391,-0.15701769292354584,0.13321715593338013,-0.0831594243645668,0.05388764664530754,0.20250475406646729,0.06748088449239731,0.011416967958211899,-0.03089088946580887,0.14562727510929108,-0.07323376089334488,-0.07856408506631851,0.11748696118593216,0.10349971055984497,-0.13626261055469513,0.18191595375537872,0.1044352650642395,0.17879772186279297,-0.12033569067716599,0.19528383016586304,-0.017085688188672066,0.16597214341163635,0.0741816833615303,-0.06107094883918762,0.25483375787734985,0.1137915626168251,-0.010873612016439438,-0.020847948268055916,0.03143540024757385,-0.04191649332642555,-0.11998196691274643,0.1792471557855606,-0.13416172564029694,0.2503603398799896,-0.1854703575372696,0.05698724463582039,0.14400452375411987,0.0057372539304196835,0.33411717414855957,0.14131371676921844,0.27257978916168213,0.21859906613826752,0.04749438539147377,0.0461418442428112,0.17168249189853668,-0.00834971759468317,0.07285922020673752,-0.08161652833223343,-0.05338649824261665,-0.07448162883520126,0
1416167773617725440,2021-07-16 22:48:03+00:00,👨‍💻👩‍💻 Remote Job alert! - Work remotely as Senior Software Engineer - Ruby on Rails at SureSwift Capital (Anywhere)  #remotejob #SoftwareDevelopment #remotework  https://t.co/KyREiYtaeU,remote alert work remotely senior software engineer ruby rail sureswift capital anywhere,Global,None,Positive,0.03261798620223999,0.00019908264221157879,0.18173503875732422,0.012360266409814358,0.10298822075128555,-0.3365326523780823,0.047218047082424164,0.312246710062027,-0.14160467684268951,-0.29183095693588257,0.008543521165847778,-0.4404328763484955,-0.024932099506258965,0.19856227934360504,0.08478081226348877,-0.04631103202700615,0.10653368383646011,-0.20046189427375793,-0.026766162365674973,-0.36348384618759155,0.06438975781202316,0.03364827111363411,0.0660686120390892,-0.12470542639493942,-0.046419210731983185,0.12221763283014297,-0.1470957249403,-0.006268572062253952,-0.1813037395477295,0.01599268801510334,0.09496134519577026,-0.031625766307115555,0.1654938906431198,-0.09065037220716476,-0.0695682018995285,0.20844902098178864,0.09461599588394165,-0.08959059417247772,0.05604996904730797,-0.18167424201965332,0.010766829364001751,-0.19192282855510712,-0.12616385519504547,0.09491454809904099,0.019263949245214462,-0.04406045749783516,-0.23205089569091797,0.012259133160114288,0.01012205146253109,0.19121268391609192,0.05502834916114807,-0.1569986492395401,0.1256469488143921,-0.08196519315242767,0.05979278311133385,0.18104100227355957,0.07332843542098999,0.011891699396073818,-0.03929107263684273,0.13555452227592468,-0.07105809450149536,-0.07493947446346283,0.11301086097955704,0.0919077917933464,-0.14530245959758759,0.17513906955718994,0.10808420181274414,0.17788659036159515,-0.129827082157135,0.19785752892494202,-0.014811983332037926,0.16558314859867096,0.08406247198581696,-0.05649188533425331,0.2526039779186249,0.09873883426189423,-0.015606297180056572,-0.012018837966024876,0.01702721044421196,-0.03674127534031868,-0.11702443659305573,0.17806433141231537,-0.13480357825756073,0.2526492178440094,-0.19281825423240662,0.05601691082119942,0.14570042490959167,0.003800934413447976,0.3215353786945343,0.12933829426765442,0.27072206139564514,0.2219296246767044,0.056688886135816574,0.050852347165346146,0.18282389640808105,0.0010584944393485785,0.0660824403166771,-0.07817400991916656,-0.04999532923102379,-0.06828972697257996,0
1416166794981748736,2021-07-16 22:44:09+00:00,"Senior Frontend Engineer (Full-time remote) with competitive compensation

Check out this role working with Javascript, Python &amp; React

#remotework #remotejobs #javascript #python

https://t.co/elxu2KZl6H",senior frontend engineer full time remote competitive compensation check role working javascript python react,London | New York,US,Positive,0.026452120393514633,-0.0007458526524715126,0.20409634709358215,0.012990139424800873,0.10417832434177399,-0.35704830288887024,0.03676054626703262,0.3142981231212616,-0.14496563374996185,-0.3146798312664032,0.017933765426278114,-0.46858733892440796,-0.01447563897818327,0.20028920471668243,0.0922841802239418,-0.05200470611453056,0.12198615074157715,-0.22117824852466583,-0.02586200460791588,-0.36894991993904114,0.05301320552825928,0.026493197306990623,0.05655888468027115,-0.13054248690605164,-0.06371863931417465,0.13517266511917114,-0.16449736058712006,0.0071254028007388115,-0.1798090636730194,0.020699501037597656,0.09290891140699387,-0.03515207767486572,0.1623803675174713,-0.08503681421279907,-0.06660971790552139,0.21967025101184845,0.10395300388336182,-0.09261546283960342,0.059065259993076324,-0.19134344160556793,-0.0031761503778398037,-0.20113787055015564,-0.129719078540802,0.1142285093665123,0.010571138001978397,-0.05504613369703293,-0.23570868372917175,0.025305649265646935,-0.00047492794692516327,0.20880499482154846,0.06808771193027496,-0.1637732833623886,0.13680577278137207,-0.09254084527492523,0.060099076479673386,0.1931760609149933,0.08207949250936508,-0.0021846755407750607,-0.03864150121808052,0.13017719984054565,-0.09222220629453659,-0.07632690668106079,0.12900331616401672,0.10096398741006851,-0.1513715237379074,0.18085722625255585,0.11623730510473251,0.191574364900589,-0.12830117344856262,0.19821318984031677,0.0017376977484673262,0.17437942326068878,0.09116874635219574,-0.04954605549573898,0.26555031538009644,0.11765028536319733,-0.033364437520504,-0.017012950032949448,0.03032861277461052,-0.033217571675777435,-0.12704339623451233,0.19867868721485138,-0.12361238896846771,0.24970969557762146,-0.18611332774162292,0.06266698241233826,0.1409355103969574,-0.00032129400642588735,0.3426651358604431,0.1540910303592682,0.29255127906799316,0.24318671226501465,0.05273667722940445,0.05023929476737976,0.19885823130607605,-0.0022887333761900663,0.059637002646923065,-0.08888678252696991,-0.062198758125305176,-0.07074615359306335,0
1416165792417296386,2021-07-16 22:40:10+00:00,"Develop simple, high-quality solutions to our customer's problems

Senior Frontend Engineer (Full-time remote), with competitive compensation

#remotework #remotejobs #javascript #python

https://t.co/bEQUMtTfCj",develop simple high quality solution customer problem senior frontend engineer full time remote competitive compensation,London | New York,US,Positive,0.03273455426096916,-0.0012083075707778335,0.2034403681755066,0.009095589630305767,0.10280562937259674,-0.35848987102508545,0.04179878532886505,0.3225073516368866,-0.14736336469650269,-0.3149915933609009,0.010627390816807747,-0.4694862365722656,-0.021538326516747475,0.20234344899654388,0.09333572536706924,-0.048660025000572205,0.1156337559223175,-0.2202860713005066,-0.026906099170446396,-0.3734061121940613,0.060966890305280685,0.032516881823539734,0.06281106173992157,-0.13403254747390747,-0.05851222947239876,0.13665632903575897,-0.15971611440181732,-0.006835399195551872,-0.18494968116283417,0.020262934267520905,0.09555674344301224,-0.033657923340797424,0.16437214612960815,-0.09101450443267822,-0.06915364414453506,0.22127433121204376,0.09966906905174255,-0.08963172137737274,0.06481748819351196,-0.19720414280891418,0.0049326359294354916,-0.2055887132883072,-0.12979628145694733,0.1059396043419838,0.014985039830207825,-0.054801978170871735,-0.24239717423915863,0.026034753769636154,0.0017766497330740094,0.20915168523788452,0.06710970401763916,-0.1648998111486435,0.1411232352256775,-0.09674572199583054,0.06462019681930542,0.19540949165821075,0.07703576236963272,0.004265192896127701,-0.04265974089503288,0.1323687732219696,-0.08632948994636536,-0.07812225073575974,0.12782491743564606,0.10052046179771423,-0.14648036658763885,0.182759091258049,0.1175171285867691,0.19235821068286896,-0.12981809675693512,0.2058858573436737,-0.0058438656851649284,0.16903172433376312,0.09136197715997696,-0.05675698071718216,0.2652849555015564,0.11794611066579819,-0.0264052152633667,-0.017035316675901413,0.032013047486543655,-0.03559848293662071,-0.12295084446668625,0.19574952125549316,-0.13355591893196106,0.25352540612220764,-0.1910523772239685,0.058431193232536316,0.14644569158554077,0.002462859731167555,0.3409916162490845,0.15086084604263306,0.2982631325721741,0.23994548618793488,0.05820181593298912,0.051822807639837265,0.19648964703083038,-0.0001585500140208751,0.061975061893463135,-0.08917399495840073,-0.061406657099723816,-0.0770823210477829,0
1416164294132224000,2021-07-16 22:34:13+00:00,"Senior Frontend Engineer (Full-time remote)

with competitive compensation

Next Matter is building a software solution that redefines how people build and operate their businesses.

#remotework #remotejobs #javascript #python

https://t.co/SqBw8bZFP2",senior frontend engineer full time remote competitive compensation next matter building software solution redefines people build operate business,Remote,None,Positive,0.038423802703619,0.00651034340262413,0.17698247730731964,0.005250368732959032,0.11056772619485855,-0.34997931122779846,0.06569045782089233,0.3310176134109497,-0.1494034379720688,-0.30212417244911194,0.008564856834709644,-0.4546147286891937,-0.025941157713532448,0.2023037225008011,0.08974059671163559,-0.04929688945412636,0.10297557711601257,-0.21082274615764618,-0.030106013640761375,-0.3848017752170563,0.07442501932382584,0.03116372786462307,0.07142694294452667,-0.13093948364257812,-0.05288606882095337,0.12629543244838715,-0.14824865758419037,-0.016723839566111565,-0.18823178112506866,0.01634913869202137,0.10713288187980652,-0.032141607254743576,0.16960330307483673,-0.09630033373832703,-0.07389072328805923,0.22597253322601318,0.09701845049858093,-0.09232867509126663,0.05749885365366936,-0.20409226417541504,0.010958044789731503,-0.1972494274377823,-0.12177983671426773,0.09130527824163437,0.022856594994664192,-0.04424541816115379,-0.23056714236736298,0.010742847807705402,0.01586402766406536,0.1977747678756714,0.06617289036512375,-0.16274094581604004,0.1298104226589203,-0.08719512075185776,0.060450512915849686,0.1846243143081665,0.07447443902492523,0.012650256045162678,-0.05728995427489281,0.12652064859867096,-0.06678269058465958,-0.07352926582098007,0.11896350979804993,0.09352263808250427,-0.151272714138031,0.19093823432922363,0.12268322706222534,0.18777860701084137,-0.14722515642642975,0.2050296515226364,-0.01820259355008602,0.1693340688943863,0.09659063071012497,-0.04395051673054695,0.2604820132255554,0.10094386339187622,-0.021773286163806915,-0.004791009705513716,0.011733067221939564,-0.031800124794244766,-0.11817390471696854,0.18436527252197266,-0.14548392593860626,0.25926563143730164,-0.2010825127363205,0.05078965425491333,0.16490744054317474,0.009116818197071552,0.3258041441440582,0.12845616042613983,0.28888794779777527,0.23772035539150238,0.06517664343118668,0.05246726796030998,0.20056666433811188,0.003362637013196945,0.06572391837835312,-0.07817670702934265,-0.04778079688549042,-0.0701693743467331,0
1416161223519920139,2021-07-16 22:22:01+00:00,"👋 Nira is hiring remotely for a Software Engineer 🧰 Distributed Systems | Big Data | 100% Remote.
    
    #RemoteJob #RemoteWork  #BackendDeveloper 
    Apply now! 👇
    https://t.co/MELGsgwwpQ🧰-distributed-systems-big-data-100-remote-760897",nira hiring remotely software engineer distributed system data remote apply,Worldwide,None,Neutral,0.03315946087241173,0.001172659220173955,0.1890178918838501,0.010201714001595974,0.10030743479728699,-0.3453209698200226,0.03438655287027359,0.3099746108055115,-0.1421504020690918,-0.2993827760219574,0.007350012194365263,-0.444426029920578,-0.020724322646856308,0.2027084231376648,0.09148038178682327,-0.04521521180868149,0.11938539147377014,-0.20614145696163177,-0.02910533919930458,-0.36743083596229553,0.05868395045399666,0.03304007276892662,0.06123334541916847,-0.13450361788272858,-0.049424584954977036,0.13273948431015015,-0.15476270020008087,-0.004522297065705061,-0.17641644179821014,0.023206686601042747,0.0965903177857399,-0.02860313653945923,0.16335739195346832,-0.0920257568359375,-0.06414386630058289,0.21130499243736267,0.09184020012617111,-0.08405770361423492,0.060587506741285324,-0.18478421866893768,0.010993942618370056,-0.1999725103378296,-0.1287025362253189,0.10036981850862503,0.017219383269548416,-0.055520400404930115,-0.24342764914035797,0.01916881836950779,0.007335979491472244,0.1956663280725479,0.055479858070611954,-0.1578623652458191,0.12998691201210022,-0.08271721005439758,0.05258559808135033,0.19935952126979828,0.07095414400100708,0.010024267248809338,-0.033952075988054276,0.1426275074481964,-0.07415422052145004,-0.0790950134396553,0.11888246238231659,0.1051236242055893,-0.14117759466171265,0.18345382809638977,0.10647586733102798,0.18010395765304565,-0.12457989901304245,0.19720782339572906,-0.0146757448092103,0.16983655095100403,0.07691696286201477,-0.06008931249380112,0.25521042943000793,0.10962255299091339,-0.015065832994878292,-0.01753421500325203,0.029957428574562073,-0.03890006244182587,-0.12325315922498703,0.18247665464878082,-0.1367121934890747,0.2500211000442505,-0.18665727972984314,0.05829596146941185,0.14577092230319977,0.005824539810419083,0.33476755023002625,0.14170008897781372,0.2748750150203705,0.2234465628862381,0.047933682799339294,0.047326646745204926,0.17712225019931793,-0.005608454812318087,0.07213450223207474,-0.0826803594827652,-0.05492282286286354,-0.07094274461269379,0
1416153470130872320,2021-07-16 21:51:12+00:00,"Remote Cloud Infrastructure Engineer (Kubernetes) $70K - 150K

Check out this role working with Ci/cd, Cloud &amp; Devops

#remotework #remotejobs #cicd #cloud #devops

https://t.co/ioamfIRx3f",remote cloud infrastructure engineer kubernetes check role working cloud devops,Remote,None,Neutral,0.032716695219278336,0.005642174277454615,0.17830735445022583,0.013569718226790428,0.10333766788244247,-0.3499360680580139,0.04820451885461807,0.315087229013443,-0.13754896819591522,-0.30108848214149475,0.026428978890180588,-0.4477664828300476,-0.01608341373503208,0.20109090209007263,0.09036413580179214,-0.048579178750514984,0.11948921531438828,-0.21318431198596954,-0.034589413553476334,-0.37319549918174744,0.05687640234827995,0.017478538677096367,0.06552781164646149,-0.13076257705688477,-0.06106506660580635,0.12214736640453339,-0.15884077548980713,0.011732575483620167,-0.16932792961597443,0.016909774392843246,0.10016167163848877,-0.03005438670516014,0.1686771661043167,-0.0838865116238594,-0.06599541008472443,0.21910914778709412,0.10456842184066772,-0.0954773873090744,0.041102394461631775,-0.18808333575725555,-0.00024251863942481577,-0.18950816988945007,-0.1251915991306305,0.10494420677423477,0.018060855567455292,-0.041804276406764984,-0.22092676162719727,0.011169792152941227,0.009822295978665352,0.1983918696641922,0.06597335636615753,-0.15890327095985413,0.11678367853164673,-0.07495953142642975,0.04772096127271652,0.1892116218805313,0.07721522450447083,-0.0016279190313071012,-0.0447237566113472,0.12870889902114868,-0.08102883398532867,-0.07090328633785248,0.12215794622898102,0.09587539732456207,-0.1523987352848053,0.1881837546825409,0.11417911946773529,0.18093331158161163,-0.1326228380203247,0.19134896993637085,-0.0055718920193612576,0.17620745301246643,0.08743499964475632,-0.03312354534864426,0.2561191916465759,0.10633830726146698,-0.026050236076116562,-0.015608143992722034,0.015807991847395897,-0.026750827208161354,-0.12429113686084747,0.18878987431526184,-0.12507092952728271,0.24873125553131104,-0.1860511749982834,0.06063137203454971,0.1494942456483841,0.002901677740737796,0.32765278220176697,0.14084121584892273,0.27661266922950745,0.2347346991300583,0.04341067746281624,0.04175340384244919,0.19610051810741425,-0.0017399415373802185,0.06302221119403839,-0.07623925805091858,-0.055298566818237305,-0.06201235577464104,0
1416146125036392449,2021-07-16 21:22:01+00:00,"👋 Process Street is hiring remotely for a 100% Remote | Staff Full-Stack Engineer.
    
    #RemoteJob #RemoteWork  #FullStackDeveloper 
    Apply now! 👇
    https://t.co/Ljg68JrtJr",process street hiring remotely remote staff full stack engineer apply,Worldwide,None,Neutral,0.02851601131260395,-0.008175937458872795,0.21804575622081757,0.014287717640399933,0.09391938894987106,-0.35158559679985046,0.011404530145227909,0.29581668972969055,-0.14067573845386505,-0.3079010546207428,-0.00038447865517809987,-0.4519374370574951,-0.017045633867383003,0.19547177851200104,0.09441486746072769,-0.04494500160217285,0.1263294517993927,-0.20198607444763184,-0.016651730984449387,-0.35499104857444763,0.04759788140654564,0.03363163024187088,0.053736116737127304,-0.13504628837108612,-0.053821321576833725,0.1435173898935318,-0.1621774286031723,-0.0048933373764157295,-0.17762644588947296,0.029049495235085487,0.08649306744337082,-0.030556757003068924,0.16062071919441223,-0.08363571017980576,-0.056943949311971664,0.2077491283416748,0.0905655100941658,-0.07778852432966232,0.07291922718286514,-0.17449724674224854,0.011632953770458698,-0.20975621044635773,-0.1357058733701706,0.12001150101423264,0.005438278894871473,-0.06816614419221878,-0.24933362007141113,0.029752688482403755,-0.0052782753482460976,0.19972164928913116,0.0551861934363842,-0.15349926054477692,0.15068639814853668,-0.09933202713727951,0.06318807601928711,0.20603959262371063,0.07454840838909149,0.007407161872833967,-0.017939874902367592,0.14495810866355896,-0.0927150622010231,-0.08423726260662079,0.12006670236587524,0.10994289070367813,-0.13257934153079987,0.16926462948322296,0.10044624656438828,0.1834947019815445,-0.1090637668967247,0.19623446464538574,-0.004231941420584917,0.16039620339870453,0.07338335365056992,-0.06665027141571045,0.262630432844162,0.12213354557752609,-0.01790560409426689,-0.022893531247973442,0.04560334235429764,-0.039857376366853714,-0.12539759278297424,0.19274988770484924,-0.12208987772464752,0.24468488991260529,-0.1786050647497177,0.06564681977033615,0.13130588829517365,0.0004940285580232739,0.3488563895225525,0.1573925018310547,0.28379490971565247,0.22191284596920013,0.04842603579163551,0.05122389271855354,0.16908155381679535,-0.012726308777928352,0.06433063745498657,-0.09046077728271484,-0.06408032029867172,-0.08094539493322372,0
1416135391682482178,2021-07-16 20:39:22+00:00,"👍 Featured opportunity:

💼 Senior Digital Marketing Manager at
🏛️ Tycoon Trading Ltd. @tycoon 
🌍 Remote

Apply now,
    or share with your friends! 👇

#CryptoJobs #TechJobs #HiringNow #RemoteJobs #RemoteWork
https://t.co/wdIdt26XTu",featured opportunity senior digital marketing manager tycoon trading remote apply share friend,Turn 🔔 Notifications ON ,None,Positive,0.06493630260229111,0.013294757343828678,0.15200713276863098,-0.0020913369953632355,0.10699188709259033,-0.3395875096321106,0.07440648972988129,0.3301467001438141,-0.12762539088726044,-0.28198516368865967,0.003126281313598156,-0.42703187465667725,-0.0373929888010025,0.21003937721252441,0.09526421129703522,-0.04911840334534645,0.09899123758077621,-0.20527538657188416,-0.05188056826591492,-0.3916359543800354,0.07878252118825912,0.03274066746234894,0.07532574236392975,-0.14038771390914917,-0.04234061762690544,0.10997911542654037,-0.1355654001235962,-0.03353109583258629,-0.1805916577577591,0.018171526491642,0.12070757895708084,-0.03566977009177208,0.17488060891628265,-0.11035294085741043,-0.076738141477108,0.2153318226337433,0.09138289093971252,-0.07454575598239899,0.05615775287151337,-0.2069089710712433,0.025561364367604256,-0.19809716939926147,-0.12706716358661652,0.07345813512802124,0.03644128888845444,-0.0482022799551487,-0.24009142816066742,0.009601770900189877,0.03540627285838127,0.19703418016433716,0.0526798814535141,-0.15439172089099884,0.12233904004096985,-0.08041021227836609,0.041278254240751266,0.2090989351272583,0.0639541894197464,0.02100551128387451,-0.05555348098278046,0.1419544816017151,-0.049680233001708984,-0.0751728042960167,0.10695049166679382,0.09658488631248474,-0.1364852637052536,0.21268057823181152,0.1071942150592804,0.1717793047428131,-0.15562684834003448,0.19906967878341675,-0.037594232708215714,0.16886305809020996,0.07656952738761902,-0.053390346467494965,0.2515721619129181,0.0850488618016243,-0.0005079520051367581,-0.004081996623426676,0.00631752097979188,-0.040052901953458786,-0.11897175759077072,0.16653920710086823,-0.16023069620132446,0.25359275937080383,-0.19307126104831696,0.0439787358045578,0.17407740652561188,0.01205972209572792,0.32152125239372253,0.11689057946205139,0.26862847805023193,0.21405400335788727,0.05013507604598999,0.03216571360826492,0.17817218601703644,-0.009328602813184261,0.07811595499515533,-0.07001348584890366,-0.045899294316768646,-0.07955767214298248,0
